+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,0-0,6,0,2,3-9,9-11,40,K.  Hinrich,4,4,15,6,0,3,"March 13, 2007",270313004,1,Bulls,SG
--,0-0,1,1,9,9-14,5-11,29,T.  Thomas,0,5,23,9,0,5,"March 13, 2007",270313004,0,Bulls,PF
--,0-0,0,0,0,0-0,0-0,0,A.  Nocioni,0,0,0,0,0,0,"March 13, 2007",270313004,0,Bulls,SF
--,0-0,0,0,0,0-2,0-0,9,T.  Sefolosha,0,0,0,0,0,0,"March 13, 2007",270313004,0,Bulls,SF
--,0-0,0,0,0,0-0,0-0,0,M.  Andriuskevicius,0,0,0,0,0,0,"March 13, 2007",270313004,0,Bulls,C
--,0-0,0,0,3,0-1,0-0,6,C.  Duhon,0,0,0,3,0,2,"March 13, 2007",270313004,0,Bulls,PG
--,0-0,1,0,2,2-3,0-0,12,A.  Griffin,0,0,4,2,2,0,"March 13, 2007",270313004,0,Bulls,SG
--,0-0,0,0,0,0-0,0-0,0,A.  Barrett,0,0,0,0,0,0,"March 13, 2007",270313004,0,Bulls,SG
,,,,,,,Did not play,M.  Allen,,,,,,,"March 13, 2007",270313004,0,Bulls,PF
,,,,,,,Did not play,M.  Sweetney,,,,,,,"March 13, 2007",270313004,0,Bulls,PF
,,,,,,,Did not play,V.  Khryapa,,,,,,,"March 13, 2007",270313004,0,Bulls,PF
--,5-7,8,0,3,11-20,2-2,32,P.  Pierce,2,3,29,5,1,1,"March 16, 2007",270316006,1,Celtics,SF
--,0-0,1,0,8,0-1,2-2,28,K.  Perkins,2,3,2,10,0,1,"March 16, 2007",270316006,1,Celtics,C
--,0-0,4,2,7,8-11,4-7,38,A.  Jefferson,3,2,20,10,1,2,"March 16, 2007",270316006,1,Celtics,C
--,0-0,2,0,0,1-4,0-0,14,R.  Rondo,0,1,2,0,1,4,"March 16, 2007",270316006,1,Celtics,PG
--,0-2,7,0,1,3-12,4-4,41,D.  West,1,4,10,2,1,2,"March 16, 2007",270316006,1,Celtics,SG
--,0-0,1,0,2,0-1,0-0,20,L.  Powe,0,2,0,2,1,0,"March 16, 2007",270316006,0,Celtics,PF
--,0-0,0,0,1,0-0,0-0,3,M.  Olowokandi,0,2,0,1,0,0,"March 16, 2007",270316006,0,Celtics,C
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 16, 2007",270316006,0,Celtics,C
--,1-1,1,0,0,1-2,2-2,12,S.  Telfair,0,1,5,0,1,1,"March 16, 2007",270316006,0,Celtics,PG
--,2-5,2,0,1,9-20,5-5,31,G.  Green,4,4,25,5,3,1,"March 16, 2007",270316006,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 16, 2007",270316006,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 16, 2007",270316006,0,Celtics,SG
--,2-5,2,0,1,3-7,0-0,22,A.  Ray,0,2,8,1,0,1,"March 16, 2007",270316006,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 16, 2007",270316006,0,Celtics,PF
,,,,,,,Did not play,R.  Gomes,,,,,,,"March 16, 2007",270316006,0,Celtics,SF
--,0-0,3,3,7,11-19,8-8,37,J.  Howard,1,2,30,8,1,3,"March 16, 2007",270316006,1,Mavericks,SF
--,0-0,1,0,2,1-3,0-2,21,E.  Dampier,2,2,2,4,0,2,"March 16, 2007",270316006,1,Mavericks,C
--,0-2,4,2,9,9-18,12-13,37,D.  Nowitzki,3,4,30,12,0,2,"March 16, 2007",270316006,1,Mavericks,C
--,0-0,3,0,4,4-8,1-1,29,D.  Harris,0,3,9,4,2,0,"March 16, 2007",270316006,1,Mavericks,PG
--,2-6,3,0,1,6-13,2-2,38,J.  Terry,0,1,16,1,0,1,"March 16, 2007",270316006,1,Mavericks,SG
--,0-0,1,0,3,2-2,0-0,11,A.  Croshere,0,0,4,3,0,1,"March 16, 2007",270316006,0,Mavericks,PF
--,0-0,0,0,0,0-0,0-0,4,M.  Ager,0,0,0,0,0,0,"March 16, 2007",270316006,0,Mavericks,SF
--,0-2,1,1,1,3-9,5-5,33,J.  Stackhouse,0,3,11,1,0,1,"March 16, 2007",270316006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,0,0,0,"March 16, 2007",270316006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"March 16, 2007",270316006,0,Mavericks,C
--,0-0,1,3,3,1-1,0-0,25,D.  Diop,2,3,2,5,0,2,"March 16, 2007",270316006,0,Mavericks,C
--,0-0,0,0,1,0-0,2-2,5,J.J. ,0,0,2,1,0,1,"March 16, 2007",270316006,0,Mavericks,PG
,,,,,,,Did not play,P.  Mensah-Bonsu,,,,,,,"March 16, 2007",270316006,0,Mavericks,PF
,,,,,,,Did not play,G.  Buckner,,,,,,,"March 16, 2007",270316006,0,Mavericks,SG
--,2-8,0,1,5,10-21,8-12,39,P.  Pierce,0,3,30,5,2,2,"March 17, 2007",270317024,1,Celtics,SF
--,0-0,1,2,3,1-3,2-2,17,K.  Perkins,1,3,4,4,0,4,"March 17, 2007",270317024,1,Celtics,C
--,0-0,1,1,6,9-18,2-3,43,A.  Jefferson,6,4,20,12,1,5,"March 17, 2007",270317024,1,Celtics,C
--,0-1,6,0,13,1-6,0-0,34,R.  Rondo,1,2,2,14,1,1,"March 17, 2007",270317024,1,Celtics,PG
--,2-5,4,0,2,8-18,5-6,46,D.  West,0,1,23,2,1,1,"March 17, 2007",270317024,1,Celtics,SG
--,0-0,0,0,1,0-0,2-2,4,L.  Powe,0,2,2,1,0,0,"March 17, 2007",270317024,0,Celtics,PF
--,0-0,0,2,3,4-7,0-0,23,M.  Olowokandi,2,4,8,5,0,2,"March 17, 2007",270317024,0,Celtics,C
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 17, 2007",270317024,0,Celtics,C
--,0-0,1,0,1,1-1,0-0,13,G.  Green,0,1,2,1,0,0,"March 17, 2007",270317024,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 17, 2007",270317024,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 17, 2007",270317024,0,Celtics,SG
--,0-1,2,0,2,0-3,0-0,21,A.  Ray,0,4,0,2,0,1,"March 17, 2007",270317024,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 17, 2007",270317024,0,Celtics,PF
,,,,,,,Did not play,R.  Gomes,,,,,,,"March 17, 2007",270317024,0,Celtics,SF
,,,,,,,Did not play,S.  Telfair,,,,,,,"March 17, 2007",270317024,0,Celtics,PG
--,0-2,0,1,1,1-8,0-0,26,B.  Bowen,0,1,2,1,0,1,"March 17, 2007",270317024,1,Spurs,SF
--,0-0,3,7,12,6-14,8-14,40,T.  Duncan,4,3,20,16,2,4,"March 17, 2007",270317024,1,Spurs,C
--,0-0,0,1,2,0-1,0-0,12,F.  Elson,1,2,0,3,0,1,"March 17, 2007",270317024,1,Spurs,C
--,0-0,4,0,2,8-14,14-14,39,T.  Parker,2,3,30,4,3,2,"March 17, 2007",270317024,1,Spurs,PG
--,0-2,1,0,0,1-4,1-1,14,B.  Barry,0,1,3,0,0,0,"March 17, 2007",270317024,1,Spurs,SG
--,0-2,3,0,1,0-2,0-0,6,R.  Horry,0,1,0,1,0,1,"March 17, 2007",270317024,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Ely,0,0,0,0,0,0,"March 17, 2007",270317024,0,Spurs,C
--,0-2,0,0,1,2-4,0-0,6,M.  Bonner,0,0,4,1,0,0,"March 17, 2007",270317024,0,Spurs,C
--,0-0,0,0,0,0-0,0-0,0,J.  Butler,0,0,0,0,0,0,"March 17, 2007",270317024,0,Spurs,C
--,0-0,0,0,4,3-7,0-0,17,F.  Oberto,0,3,6,4,0,1,"March 17, 2007",270317024,0,Spurs,C
--,0-2,1,0,0,1-3,0-0,8,B.  Udrih,0,0,2,0,0,0,"March 17, 2007",270317024,0,Spurs,PG
--,0-0,0,0,0,0-0,0-0,5,J.  Vaughn,0,1,0,0,0,0,"March 17, 2007",270317024,0,Spurs,PG
--,0-0,0,0,0,0-0,0-0,0,J.  White,0,0,0,0,0,0,"March 17, 2007",270317024,0,Spurs,SG
--,1-4,2,2,3,4-10,1-1,32,M.  Finley,2,4,10,5,0,0,"March 17, 2007",270317024,0,Spurs,SG
--,0-3,6,1,4,2-8,4-4,35,M.  Ginobili,0,3,8,4,1,2,"March 17, 2007",270317024,0,Spurs,SG
--,4-7,3,0,1,11-18,2-3,29,P.  Pierce,0,3,28,1,1,4,"March 19, 2007",270319003,1,Celtics,SF
--,0-0,1,0,2,1-2,1-1,22,K.  Perkins,1,3,3,3,0,2,"March 19, 2007",270319003,1,Celtics,C
--,0-0,0,3,9,4-7,1-3,30,A.  Jefferson,1,3,9,10,1,3,"March 19, 2007",270319003,1,Celtics,C
--,0-0,7,0,3,3-11,0-0,38,R.  Rondo,1,3,6,4,4,2,"March 19, 2007",270319003,1,Celtics,PG
--,0-1,3,1,2,2-7,0-0,33,D.  West,1,1,4,3,0,1,"March 19, 2007",270319003,1,Celtics,SG
--,0-1,0,0,3,4-7,0-0,23,L.  Powe,3,3,8,6,1,1,"March 19, 2007",270319003,0,Celtics,PF
--,0-0,0,0,1,0-0,0-0,5,M.  Olowokandi,0,1,0,1,0,2,"March 19, 2007",270319003,0,Celtics,C
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 19, 2007",270319003,0,Celtics,C
--,1-1,0,0,1,3-6,0-0,16,S.  Telfair,1,0,7,2,1,1,"March 19, 2007",270319003,0,Celtics,PG
--,1-2,1,1,3,4-9,2-2,21,G.  Green,1,3,11,4,0,2,"March 19, 2007",270319003,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 19, 2007",270319003,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 19, 2007",270319003,0,Celtics,SG
--,2-3,1,0,3,4-15,2-2,22,A.  Ray,2,1,12,5,1,1,"March 19, 2007",270319003,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 19, 2007",270319003,0,Celtics,PF
,,,,,,,Did not play,R.  Gomes,,,,,,,"March 19, 2007",270319003,0,Celtics,SF
--,0-0,1,0,7,4-10,4-4,30,D.  West,0,1,12,7,0,3,"March 19, 2007",270319003,1,Hornets,PF
--,0-0,2,1,1,5-10,1-2,23,D.  Mason,2,4,11,3,1,2,"March 19, 2007",270319003,1,Hornets,SF
--,0-0,2,0,8,6-9,4-8,27,T.  Chandler,3,2,16,11,1,1,"March 19, 2007",270319003,1,Hornets,C
--,2-2,6,0,4,5-8,3-4,29,C.  Paul,1,3,15,5,3,3,"March 19, 2007",270319003,1,Hornets,PG
--,1-2,1,1,2,4-8,0-0,23,D.  Brown,0,0,9,2,1,0,"March 19, 2007",270319003,1,Hornets,SG
--,0-0,0,1,2,2-2,0-0,12,H.  Armstrong,1,3,4,3,0,4,"March 19, 2007",270319003,0,Hornets,PF
--,0-0,0,0,0,0-0,0-0,0,B.  Bass,0,0,0,0,0,0,"March 19, 2007",270319003,0,Hornets,PF
--,0-0,1,1,1,2-6,2-2,15,M.  Jackson,1,1,6,2,1,1,"March 19, 2007",270319003,0,Hornets,PF
--,5-7,0,1,2,6-9,1-2,25,R.  Butler,0,0,18,2,0,0,"March 19, 2007",270319003,0,Hornets,SF
--,0-0,0,0,0,1-1,0-1,5,C.  Simmons,0,1,2,0,0,0,"March 19, 2007",270319003,0,Hornets,SF
--,0-0,0,0,0,0-0,0-0,0,M.  Vieira,0,0,0,0,0,0,"March 19, 2007",270319003,0,Hornets,SF
--,0-0,0,0,0,0-0,0-0,0,P.  Stojakovic,0,0,0,0,0,0,"March 19, 2007",270319003,0,Hornets,SF
--,1-1,2,0,1,3-5,0-0,19,J.  Pargo,0,1,7,1,0,1,"March 19, 2007",270319003,0,Hornets,PG
--,1-5,4,0,1,2-8,1-1,31,B.  Jackson,0,2,6,1,1,1,"March 19, 2007",270319003,0,Hornets,PG
,,,,,,,Did not play,L.  Johnson,,,,,,,"March 19, 2007",270319003,0,Hornets,PF
--,0-1,1,1,5,5-15,3-5,42,G.  Wallace,3,3,13,8,3,2,"March 21, 2007",270321002,1,Bobcats,SF
--,0-4,2,0,1,1-7,0-0,21,A.  Morrison,0,1,2,1,1,1,"March 21, 2007",270321002,1,Bobcats,SF
--,0-0,0,0,1,0-2,0-0,6,P.  Brezec,1,1,0,2,0,0,"March 21, 2007",270321002,1,Bobcats,C
--,3-7,5,0,1,8-14,0-0,33,R.  Felton,1,3,19,2,3,3,"March 21, 2007",270321002,1,Bobcats,PG
--,2-4,1,0,1,5-13,3-4,36,M.  Carroll,1,1,15,2,0,1,"March 21, 2007",270321002,1,Bobcats,SG
--,1-3,3,1,4,2-5,3-4,24,W.  Heinrich,0,2,8,4,1,0,"March 21, 2007",270321002,0,Bobcats,PF
--,0-0,0,0,0,0-0,0-0,0,S.  May,0,0,0,0,0,0,"March 21, 2007",270321002,0,Bobcats,C
--,0-0,0,0,0,1-1,0-0,4,R.  Hollins,0,0,2,0,1,0,"March 21, 2007",270321002,0,Bobcats,C
--,0-0,0,0,0,0-0,0-0,0,E.  Okafor,0,0,0,0,0,0,"March 21, 2007",270321002,0,Bobcats,C
--,0-0,1,0,4,3-6,1-1,18,J.  Voskuhl,2,3,7,6,1,2,"March 21, 2007",270321002,0,Bobcats,C
--,0-0,8,0,7,4-5,2-2,22,B.  Knight,0,3,10,7,0,3,"March 21, 2007",270321002,0,Bobcats,PG
--,0-0,1,0,2,1-4,0-0,12,J.  McInnis,0,1,2,2,0,0,"March 21, 2007",270321002,0,Bobcats,PG
--,1-2,0,0,2,5-7,3-3,20,A.  Anderson,0,2,14,2,0,3,"March 21, 2007",270321002,0,Bobcats,SG
--,0-0,0,0,0,0-0,0-0,0,D.  Anderson,0,0,0,0,0,0,"March 21, 2007",270321002,0,Bobcats,SG
,,,,,,,Did not play,O.  Harrington,,,,,,,"March 21, 2007",270321002,0,Bobcats,PF
--,0-1,0,1,2,0-1,0-0,20,B.  Scalabrine,0,0,0,2,0,1,"March 21, 2007",270321002,1,Celtics,PF
--,2-5,2,0,1,9-16,3-4,24,P.  Pierce,1,1,23,2,2,2,"March 21, 2007",270321002,1,Celtics,SF
--,0-0,2,2,8,3-5,7-8,24,K.  Perkins,3,0,13,11,0,0,"March 21, 2007",270321002,1,Celtics,C
--,0-0,3,0,7,9-15,4-4,34,A.  Jefferson,4,5,22,11,1,3,"March 21, 2007",270321002,1,Celtics,C
--,0-2,5,1,3,5-13,0-0,34,D.  West,1,1,10,4,1,3,"March 21, 2007",270321002,1,Celtics,SG
--,0-0,0,1,5,1-3,2-2,15,L.  Powe,3,3,4,8,0,2,"March 21, 2007",270321002,0,Celtics,PF
--,0-0,0,0,2,1-8,2-2,16,R.  Gomes,1,1,4,3,0,3,"March 21, 2007",270321002,0,Celtics,SF
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 21, 2007",270321002,0,Celtics,C
--,0-0,0,0,0,0-1,0-0,6,S.  Telfair,0,1,0,0,0,0,"March 21, 2007",270321002,0,Celtics,PG
--,0-0,5,1,5,0-2,0-0,26,R.  Rondo,1,5,0,6,2,2,"March 21, 2007",270321002,0,Celtics,PG
--,0-2,2,0,1,2-9,4-7,24,G.  Green,0,2,8,1,2,2,"March 21, 2007",270321002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 21, 2007",270321002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 21, 2007",270321002,0,Celtics,SG
--,0-1,1,1,2,0-3,0-0,18,A.  Ray,1,1,0,3,1,2,"March 21, 2007",270321002,0,Celtics,G
,,,,,,,Did not play,M.  Olowokandi,,,,,,,"March 21, 2007",270321002,0,Celtics,C
--,1-1,3,1,9,8-14,2-3,38,J.  Howard,2,3,19,11,1,3,"March 23, 2007",270323002,1,Mavericks,SF
--,0-0,1,1,1,1-3,0-0,9,E.  Dampier,2,5,2,3,1,1,"March 23, 2007",270323002,1,Mavericks,C
--,2-3,3,0,4,8-15,2-2,29,D.  Nowitzki,0,2,20,4,0,0,"March 23, 2007",270323002,1,Mavericks,C
--,0-0,6,0,4,8-13,2-2,33,D.  Harris,0,4,18,4,0,0,"March 23, 2007",270323002,1,Mavericks,PG
--,4-6,6,0,3,11-15,3-3,37,J.  Terry,0,2,29,3,0,1,"March 23, 2007",270323002,1,Mavericks,SG
--,0-0,0,0,1,2-3,0-0,8,P.  Mensah-Bonsu,2,1,4,3,0,1,"March 23, 2007",270323002,0,Mavericks,PF
--,0-1,1,0,1,0-3,0-0,11,A.  Croshere,0,0,0,1,0,0,"March 23, 2007",270323002,0,Mavericks,PF
--,0-0,0,0,0,0-0,0-0,4,M.  Ager,0,0,0,0,0,1,"March 23, 2007",270323002,0,Mavericks,SF
--,0-1,6,0,1,1-4,4-6,21,J.  Stackhouse,0,1,6,1,1,2,"March 23, 2007",270323002,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,0,0,0,"March 23, 2007",270323002,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"March 23, 2007",270323002,0,Mavericks,C
--,0-0,1,5,10,2-3,0-0,30,D.  Diop,1,4,4,11,1,0,"March 23, 2007",270323002,0,Mavericks,C
--,0-1,0,0,0,2-4,1-1,7,J.J. ,0,1,5,0,0,0,"March 23, 2007",270323002,0,Mavericks,PG
--,0-0,1,1,0,1-1,0-0,14,G.  Buckner,0,2,2,0,1,0,"March 23, 2007",270323002,0,Mavericks,SG
--,1-3,2,0,1,5-18,19-21,30,P.  Pierce,1,1,30,2,1,2,"March 23, 2007",270323002,1,Celtics,SF
--,0-0,0,0,1,1-5,0-0,15,K.  Perkins,0,3,2,1,0,1,"March 23, 2007",270323002,1,Celtics,C
--,0-0,1,0,6,1-11,2-2,31,A.  Jefferson,5,2,4,11,2,0,"March 23, 2007",270323002,1,Celtics,C
--,0-0,3,0,2,1-3,1-2,28,R.  Rondo,1,2,3,3,3,1,"March 23, 2007",270323002,1,Celtics,PG
--,0-2,2,2,4,2-7,5-6,35,D.  West,0,2,9,4,0,1,"March 23, 2007",270323002,1,Celtics,SG
--,0-0,1,0,1,3-5,1-2,10,L.  Powe,1,1,7,2,0,2,"March 23, 2007",270323002,0,Celtics,PF
--,0-0,2,1,2,4-11,0-0,29,R.  Gomes,3,1,8,5,0,0,"March 23, 2007",270323002,0,Celtics,SF
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 23, 2007",270323002,0,Celtics,C
--,0-0,1,0,0,0-1,0-0,7,S.  Telfair,0,0,0,0,0,0,"March 23, 2007",270323002,0,Celtics,PG
--,2-2,1,0,2,7-10,3-5,31,G.  Green,2,4,19,4,1,1,"March 23, 2007",270323002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 23, 2007",270323002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 23, 2007",270323002,0,Celtics,SG
--,3-5,3,0,2,4-6,2-2,25,A.  Ray,0,1,13,2,0,0,"March 23, 2007",270323002,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 23, 2007",270323002,0,Celtics,PF
,,,,,,,Did not play,M.  Olowokandi,,,,,,,"March 23, 2007",270323002,0,Celtics,C
--,0-0,2,1,8,5-19,5-8,44,C.  Bosh,3,4,15,11,0,5,"March 26, 2007",270326002,1,Raptors,PF
--,1-6,2,0,4,2-7,0-0,39,J.  Garbajosa,1,2,5,5,1,2,"March 26, 2007",270326002,1,Raptors,PF
--,0-0,1,2,1,4-8,0-0,17,R.  Nesterovic,1,1,8,2,0,1,"March 26, 2007",270326002,1,Raptors,C
--,2-4,9,1,4,8-18,10-11,33,T.J. ,0,6,28,4,1,8,"March 26, 2007",270326002,1,Raptors,PG
--,2-4,0,0,4,6-8,2-2,42,A.  Parker,0,3,16,4,1,0,"March 26, 2007",270326002,1,Raptors,SG
--,0-0,0,0,0,0-2,0-0,7,K.  Humphries,0,2,0,0,0,0,"March 26, 2007",270326002,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,P.  Sow,0,0,0,0,0,0,"March 26, 2007",270326002,0,Raptors,PF
--,0-0,1,0,5,3-5,2-2,26,J.  Graham,2,1,8,7,0,2,"March 26, 2007",270326002,0,Raptors,SF
--,0-0,0,0,0,0-0,0-0,0,A.  Bargnani,0,0,0,0,0,0,"March 26, 2007",270326002,0,Raptors,C
--,0-1,0,0,0,0-1,0-0,0,D.  Martin,0,1,0,0,0,0,"March 26, 2007",270326002,0,Raptors,PG
--,1-2,1,0,2,3-7,0-0,25,J.  Calderon,0,1,7,2,1,1,"March 26, 2007",270326002,0,Raptors,PG
--,0-0,0,0,0,0-2,0-0,7,M.  Peterson,0,1,0,0,1,0,"March 26, 2007",270326002,0,Raptors,SG
--,0-0,0,0,0,0-0,0-0,0,J.  Dixon,0,0,0,0,0,0,"March 26, 2007",270326002,0,Raptors,SG
,,,,,,,Did not play,U.  Slokar,,,,,,,"March 26, 2007",270326002,0,Raptors,PF
,,,,,,,Did not play,L.  Jackson,,,,,,,"March 26, 2007",270326002,0,Raptors,SF
--,2-9,8,0,5,8-20,5-6,37,P.  Pierce,0,1,23,5,2,2,"March 26, 2007",270326002,1,Celtics,SF
--,0-0,2,1,3,1-2,0-0,26,K.  Perkins,3,5,2,6,0,3,"March 26, 2007",270326002,1,Celtics,C
--,0-0,1,2,5,10-14,2-3,36,A.  Jefferson,4,1,22,9,2,2,"March 26, 2007",270326002,1,Celtics,C
--,0-0,8,0,5,4-6,8-8,36,R.  Rondo,0,5,16,5,0,3,"March 26, 2007",270326002,1,Celtics,PG
--,1-3,2,0,3,6-17,5-6,43,D.  West,0,5,18,3,1,2,"March 26, 2007",270326002,1,Celtics,SG
--,0-0,0,0,3,0-3,4-4,13,L.  Powe,2,2,4,5,1,0,"March 26, 2007",270326002,0,Celtics,PF
--,0-0,1,0,2,0-4,0-0,18,R.  Gomes,0,3,0,2,0,2,"March 26, 2007",270326002,0,Celtics,SF
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 26, 2007",270326002,0,Celtics,C
--,0-1,1,0,4,0-2,0-0,13,S.  Telfair,0,3,0,4,0,2,"March 26, 2007",270326002,0,Celtics,PG
--,0-2,0,1,3,5-11,0-0,17,G.  Green,2,0,10,5,0,1,"March 26, 2007",270326002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 26, 2007",270326002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 26, 2007",270326002,0,Celtics,SG
--,0-0,0,0,1,0-0,0-0,0,A.  Ray,0,0,0,1,0,0,"March 26, 2007",270326002,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 26, 2007",270326002,0,Celtics,PF
,,,,,,,Did not play,M.  Olowokandi,,,,,,,"March 26, 2007",270326002,0,Celtics,C
--,0-0,2,0,1,9-17,2-2,48,G.  Hill,0,4,20,1,1,2,"March 28, 2007",270328002,1,Magic,SF
--,3-6,4,1,7,7-14,3-5,47,H.  Turkoglu,2,5,20,9,1,4,"March 28, 2007",270328002,1,Magic,SF
--,0-1,1,0,7,6-17,1-4,40,T.  Battie,4,2,13,11,0,0,"March 28, 2007",270328002,1,Magic,C
--,0-0,3,6,11,4-9,4-12,51,D.  Howard,3,3,12,14,2,6,"March 28, 2007",270328002,1,Magic,C
--,0-4,4,0,2,4-16,1-1,42,J.  Nelson,0,5,9,2,0,3,"March 28, 2007",270328002,1,Magic,PG
--,0-0,0,0,0,0-0,0-0,0,J.  Augustine,0,0,0,0,0,0,"March 28, 2007",270328002,0,Magic,PF
--,0-0,0,0,0,0-0,0-0,0,B.  Outlaw,0,0,0,0,0,0,"March 28, 2007",270328002,0,Magic,PF
--,0-0,0,0,3,2-4,3-4,16,T.  Ariza,2,2,7,5,1,1,"March 28, 2007",270328002,0,Magic,SF
--,0-0,0,0,0,0-0,0-0,2,D.  Milicic,0,1,0,0,0,0,"March 28, 2007",270328002,0,Magic,C
--,0-0,0,0,0,0-0,0-0,0,T.  Diener,0,0,0,0,0,0,"March 28, 2007",270328002,0,Magic,PG
--,0-0,0,1,1,1-2,4-4,11,C.  Arroyo,0,0,6,1,0,0,"March 28, 2007",270328002,0,Magic,PG
--,0-0,2,0,0,2-3,2-2,23,K.  Dooling,1,0,6,1,0,2,"March 28, 2007",270328002,0,Magic,PG
--,0-0,3,0,1,0-2,3-3,10,J.  Redick,0,0,3,1,0,2,"March 28, 2007",270328002,0,Magic,SG
,,,,,,,Did not play,P.  Garrity,,,,,,,"March 28, 2007",270328002,0,Magic,PF
,,,,,,,Did not play,K.  Bogans,,,,,,,"March 28, 2007",270328002,0,Magic,SG
--,1-7,5,1,7,11-26,9-11,53,P.  Pierce,0,2,32,7,0,1,"March 28, 2007",270328002,1,Celtics,SF
--,0-0,4,4,6,5-9,1-2,46,K.  Perkins,6,2,11,12,0,0,"March 28, 2007",270328002,1,Celtics,C
--,0-0,0,1,11,9-17,5-7,37,A.  Jefferson,2,5,23,13,1,3,"March 28, 2007",270328002,1,Celtics,C
--,0-0,5,0,3,3-12,0-0,44,R.  Rondo,2,5,6,5,3,1,"March 28, 2007",270328002,1,Celtics,PG
--,1-3,3,1,3,6-13,4-4,54,D.  West,0,2,17,3,2,1,"March 28, 2007",270328002,1,Celtics,SG
--,0-0,0,0,0,0-0,0-0,7,L.  Powe,1,6,0,1,0,1,"March 28, 2007",270328002,0,Celtics,PF
--,0-0,0,0,3,3-8,2-2,23,R.  Gomes,1,4,8,4,2,3,"March 28, 2007",270328002,0,Celtics,SF
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,0,0,0,"March 28, 2007",270328002,0,Celtics,C
--,0-2,2,0,0,1-4,2-2,11,S.  Telfair,0,0,4,0,0,3,"March 28, 2007",270328002,0,Celtics,PG
--,0-0,0,1,1,1-2,0-0,9,G.  Green,0,4,2,1,0,1,"March 28, 2007",270328002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,0,0,0,"March 28, 2007",270328002,0,Celtics,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Szczerbiak,0,0,0,0,0,0,"March 28, 2007",270328002,0,Celtics,SG
--,0-0,0,0,0,1-1,0-0,5,A.  Ray,0,0,2,0,0,0,"March 28, 2007",270328002,0,Celtics,G
,,,,,,,Did not play,B.  Scalabrine,,,,,,,"March 28, 2007",270328002,0,Celtics,PF
,,,,,,,Did not play,M.  Olowokandi,,,,,,,"March 28, 2007",270328002,0,Celtics,C
--,0-0,2,1,5,3-5,0-0,28,K.  Perkins,3,3,6,8,1,4,"March 30, 2007",270330020,1,Celtics,C
